#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       30133       -0.16   0.0275034  0.00133801
       30134       -0.32   0.0274919  0.00133801
       30135       -0.12    0.027487  0.00133798
       30136       -0.12   0.0274821  0.00133794
       30137        0.12   0.0274852   0.0013379
       30138        0.12   0.0274882  0.00133786
       30139        0.28   0.0274966  0.00133784
       30140        0.28    0.027505  0.00133783
       30141        0.44   0.0275187  0.00133785
       30142         0.6   0.0275377  0.00133794
       30143        0.48   0.0275527  0.00133798
       30144        0.36   0.0275637  0.00133798
       30145        0.24   0.0275707  0.00133796
       30146        0.08   0.0275725  0.00133791
       30147        0.04   0.0275729  0.00133787
       30148        0.12    0.027576  0.00133783
       30149       -0.04   0.0275737  0.00133779
       30150        0.12   0.0275768  0.00133774
       30151        0.24   0.0275838  0.00133772
       30152        0.28   0.0275922   0.0013377
       30153        0.24   0.0275992  0.00133768
       30154        0.44   0.0276129   0.0013377
       30155        0.32   0.0276226  0.00133769
       30156        0.24   0.0276297  0.00133767
       30157        0.32   0.0276394  0.00133766
       30158        0.28   0.0276477  0.00133764
       30159         0.2   0.0276534  0.00133761
       30160        0.24   0.0276605  0.00133758
       30161        0.04   0.0276609  0.00133754
       30162           0     0.02766  0.00133749
       30163        0.16   0.0276644  0.00133745
       30164       -0.04   0.0276621  0.00133741
       30165        0.12   0.0276652  0.00133737
       30166        0.08   0.0276669  0.00133733
       30167        0.16   0.0276713  0.00133729
       30168        0.16   0.0276757  0.00133725
       30169         0.2   0.0276814  0.00133722
       30170        0.16   0.0276858  0.00133718
       30171        0.12   0.0276888  0.00133714
       30172         0.2   0.0276946  0.00133711
       30173        0.24   0.0277016  0.00133709
       30174        0.12   0.0277046  0.00133705
       30175         0.2   0.0277104  0.00133701
       30176        0.08   0.0277121  0.00133697
       30177        0.28   0.0277204  0.00133695
       30178        0.52   0.0277368  0.00133701
       30179         0.4   0.0277491  0.00133702
       30180         0.4   0.0277614  0.00133703
       30181        0.44   0.0277751  0.00133706
       30182        0.48   0.0277901   0.0013371
       30183         0.4   0.0278024  0.00133711
       30184        0.36   0.0278134  0.00133711
       30185        0.52   0.0278297  0.00133717
       30186        0.56   0.0278473  0.00133724
       30187        0.64   0.0278676  0.00133735
       30188        0.52   0.0278839   0.0013374
       30189        0.44   0.0278976  0.00133743
       30190        0.44   0.0279112  0.00133745
       30191        0.52   0.0279275  0.00133751
       30192        0.48   0.0279425  0.00133755
       30193        0.32   0.0279522  0.00133754
       30194        0.12   0.0279552   0.0013375
       30195        0.16   0.0279596  0.00133746
       30196        0.16    0.027964  0.00133742
       30197        0.08   0.0279657  0.00133738
       30198        0.24   0.0279727  0.00133735
       30199       -0.08   0.0279691  0.00133731
       30200       -0.04   0.0279669  0.00133727
       30201           0    0.027966  0.00133723
       30202       -0.12   0.0279611  0.00133719
       30203           0   0.0279601  0.00133715
       30204           0   0.0279592  0.00133711
       30205       -0.44   0.0279437  0.00133715
       30206       -0.28   0.0279335  0.00133715
       30207       -0.36   0.0279207  0.00133716
       30208       -0.08   0.0279171  0.00133712
       30209       -0.04   0.0279149  0.00133708
       30210        0.24   0.0279219  0.00133705
       30211        0.08   0.0279236  0.00133701
       30212        0.28   0.0279319  0.00133699
       30213        0.32   0.0279416  0.00133698
       30214        0.32   0.0279513  0.00133697
       30215        0.32   0.0279609  0.00133697
       30216        0.04   0.0279613  0.00133692
       30217        0.28   0.0279697   0.0013369
       30218        0.08   0.0279714  0.00133686
       30219        0.28   0.0279797  0.00133684
       30220        0.48   0.0279947  0.00133688
       30221        0.32   0.0280044  0.00133687
       30222       -0.04   0.0280021  0.00133683
       30223        0.04   0.0280025  0.00133679
       30224        0.16   0.0280069  0.00133675
       30225        0.16   0.0280112  0.00133671
       30226       -0.08   0.0280077  0.00133667
       30227       -0.12   0.0280028  0.00133664
       30228           0   0.0280019  0.00133659
       30229       -0.04   0.0279996  0.00133655
       30230        0.04       0.028  0.00133651
       30231        0.24    0.028007  0.00133648
       30232        0.12   0.0280101  0.00133644
       30233        0.32   0.0280197  0.00133643
       30234         0.2   0.0280254   0.0013364
       30235        0.12   0.0280284  0.00133636
       30236           0   0.0280275  0.00133631
       30237        0.04   0.0280279  0.00133627
       30238        -0.2   0.0280204  0.00133625
       30239       -0.24   0.0280115  0.00133623
       30240        0.16   0.0280159  0.00133619
       30241        0.16   0.0280202  0.00133616
       30242        0.16   0.0280246  0.00133612
       30243        0.36   0.0280356  0.00133612
       30244        0.16   0.0280399  0.00133608
       30245           0    0.028039  0.00133604
       30246         0.2   0.0280447  0.00133601
       30247       -0.28   0.0280345    0.001336
       30248       -0.32    0.028023  0.00133601
       30249       -0.16   0.0280168  0.00133598
       30250       -0.12   0.0280119  0.00133594
       30251        -0.2   0.0280044  0.00133592
       30252        -0.4   0.0279902  0.00133595
       30253       -0.44   0.0279747    0.001336
       30254       -0.28   0.0279646  0.00133599
       30255       -0.24   0.0279557  0.00133598
       30256       -0.56   0.0279363  0.00133607
       30257        -0.4   0.0279221   0.0013361
       30258       -0.28    0.027912   0.0013361
       30259       -0.44   0.0278965  0.00133614
       30260       -0.16   0.0278903  0.00133611
       30261       -0.32   0.0278788  0.00133612
       30262       -0.28   0.0278686  0.00133611
       30263        0.04    0.027869  0.00133607
       30264        0.16   0.0278734  0.00133603
       30265        0.04   0.0278738  0.00133599
       30266         0.2   0.0278795  0.00133596
       30267        0.12   0.0278825  0.00133592
       30268        0.24   0.0278895  0.00133589
       30269        0.36   0.0279005  0.00133589
       30270        0.44   0.0279141  0.00133592
       30271        0.64   0.0279343  0.00133603
       30272        0.64   0.0279545  0.00133613
       30273        0.44   0.0279682  0.00133616
       30274        0.52   0.0279844  0.00133621
       30275        0.64   0.0280046  0.00133632
       30276        0.52   0.0280209  0.00133638
       30277         0.4   0.0280332  0.00133639
       30278         0.4   0.0280454   0.0013364
       30279        0.44   0.0280591  0.00133643
       30280        0.56   0.0280766   0.0013365
       30281        0.44   0.0280902  0.00133652
       30282        0.28   0.0280985  0.00133651
       30283        0.24   0.0281055  0.00133648
       30284        0.12   0.0281086  0.00133644
       30285       -0.28   0.0280984  0.00133643
       30286       -0.24   0.0280895  0.00133642
       30287        -0.2    0.028082   0.0013364
       30288       -0.12   0.0280771  0.00133636
       30289       -0.04   0.0280749  0.00133632
       30290        0.16   0.0280792  0.00133628
       30291       -0.12   0.0280743  0.00133625
       30292        0.08   0.0280761   0.0013362
       30293        0.08   0.0280778  0.00133616
       30294        0.12   0.0280808  0.00133612
       30295           0   0.0280799  0.00133608
       30296       -0.16   0.0280737  0.00133605
       30297       -0.12   0.0280688  0.00133601
       30298        0.16   0.0280731  0.00133597
       30299        0.24   0.0280801  0.00133595
       30300        0.16   0.0280845  0.00133591
       30301       -0.16   0.0280783  0.00133588
       30302       -0.12   0.0280734  0.00133585
       30303       -0.12   0.0280685  0.00133581
       30304       -0.24   0.0280597   0.0013358
       30305       -0.24   0.0280508  0.00133578
       30306       -0.12   0.0280459  0.00133575
       30307        0.12    0.028049  0.00133571
       30308        0.28   0.0280573  0.00133569
       30309        0.16   0.0280616  0.00133565
       30310         0.4   0.0280739  0.00133566
       30311         0.2   0.0280796  0.00133563
       30312        0.28   0.0280879  0.00133561
       30313        0.16   0.0280922  0.00133558
       30314        0.04   0.0280926  0.00133553
       30315        0.16    0.028097   0.0013355
       30316        0.24    0.028104  0.00133547
       30317        0.16   0.0281083  0.00133543
       30318           0   0.0281074  0.00133539
       30319       -0.08   0.0281038  0.00133535
       30320       -0.12   0.0280989  0.00133531
       30321        0.08   0.0281007  0.00133527
       30322        0.16    0.028105  0.00133523
       30323       -0.04   0.0281028  0.00133519
       30324       -0.16   0.0280966  0.00133516
       30325       -0.16   0.0280904  0.00133513
       30326       -0.16   0.0280842   0.0013351
       30327       -0.04   0.0280819  0.00133506
       30328        0.08   0.0280836  0.00133502
       30329         0.2   0.0280893  0.00133499
       30330       -0.04    0.028087  0.00133494
       30331        -0.2   0.0280795  0.00133492
       30332       -0.16   0.0280733  0.00133489
       30333       -0.04   0.0280711  0.00133485
       30334       -0.04   0.0280688  0.00133481
       30335        0.16   0.0280732  0.00133477
       30336        0.16   0.0280775  0.00133473
       30337        0.36   0.0280885  0.00133473
       30338        0.24   0.0280955  0.00133471
       30339        0.24   0.0281024  0.00133468
       30340        0.16   0.0281068  0.00133465
       30341        0.12   0.0281098  0.00133461
       30342        0.36   0.0281208  0.00133461
       30343        0.16   0.0281251  0.00133457
       30344         0.4   0.0281374  0.00133458
       30345        0.12   0.0281404  0.00133454
       30346       -0.16   0.0281342  0.00133451
       30347       -0.04   0.0281319  0.00133447
       30348        0.12    0.028135  0.00133443
       30349         0.4   0.0281472  0.00133444
       30350         0.4   0.0281595  0.00133445
       30351         0.2   0.0281651  0.00133442
       30352        0.12   0.0281682  0.00133438
       30353         0.2   0.0281738  0.00133435
       30354           0   0.0281729  0.00133431
       30355        0.24   0.0281799  0.00133428
       30356        0.16   0.0281842  0.00133424
       30357        0.28   0.0281925  0.00133423
       30358         0.4   0.0282048  0.00133424
       30359         0.2   0.0282104  0.00133421
       30360        0.32     0.02822   0.0013342
       30361         0.6   0.0282389  0.00133429
