#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9313    0.998653     1.38577  0.00575159
        9314     1.00312     1.38573  0.00575112
        9315     1.00757     1.38569  0.00575064
        9316     1.01163     1.38565  0.00575017
        9317     1.01468     1.38561  0.00574969
        9318     1.01803     1.38557   0.0057492
        9319     1.02058     1.38553  0.00574872
        9320     1.02151      1.3855  0.00574824
        9321     1.02192     1.38546  0.00574775
        9322     1.02248     1.38542  0.00574727
        9323     1.02167     1.38538  0.00574678
        9324     1.02091     1.38534   0.0057463
        9325     1.01829      1.3853  0.00574582
        9326     1.01478     1.38526  0.00574534
        9327     1.00996     1.38522  0.00574487
        9328     1.00486     1.38518  0.00574439
        9329    0.999587     1.38514  0.00574393
        9330    0.992825      1.3851  0.00574347
        9331    0.986643     1.38505  0.00574301
        9332    0.979757     1.38501  0.00574256
        9333    0.972824     1.38497  0.00574211
        9334    0.965309     1.38492  0.00574167
        9335    0.959089     1.38488  0.00574124
        9336    0.952429     1.38483  0.00574081
        9337    0.946961     1.38478  0.00574039
        9338    0.943589     1.38473  0.00573997
        9339    0.939592     1.38469  0.00573955
        9340    0.937288     1.38464  0.00573914
        9341    0.937292     1.38459  0.00573872
        9342    0.938267     1.38454  0.00573831
        9343    0.940535      1.3845  0.00573789
        9344    0.943668     1.38445  0.00573747
        9345    0.949619      1.3844  0.00573704
        9346    0.956453     1.38436  0.00573661
        9347    0.964129     1.38431  0.00573617
        9348    0.975222     1.38427  0.00573573
        9349    0.986508     1.38423  0.00573527
        9350     1.00051     1.38418  0.00573481
        9351     1.01514     1.38414  0.00573433
        9352     1.03047     1.38411  0.00573384
        9353     1.04561     1.38407  0.00573334
        9354     1.06179     1.38404  0.00573283
        9355     1.07883       1.384  0.00573231
        9356     1.09556     1.38397  0.00573178
        9357     1.11325     1.38394  0.00573124
        9358     1.13004     1.38392  0.00573069
        9359     1.14722     1.38389  0.00573014
        9360     1.16348     1.38387  0.00572957
        9361     1.17991     1.38385    0.005729
        9362     1.19524     1.38383  0.00572843
        9363     1.20967     1.38381  0.00572784
        9364     1.22295     1.38379  0.00572726
        9365     1.23557     1.38377  0.00572667
        9366     1.24754     1.38376  0.00572608
        9367     1.25963     1.38375  0.00572548
        9368     1.27045     1.38373  0.00572488
        9369     1.28054     1.38372  0.00572428
        9370      1.2909     1.38371  0.00572368
        9371     1.30086      1.3837  0.00572307
        9372     1.30926      1.3837  0.00572247
        9373     1.31807     1.38369  0.00572186
        9374     1.32584     1.38368  0.00572126
        9375     1.33476     1.38368  0.00572065
        9376      1.3417     1.38367  0.00572004
        9377     1.34928     1.38367  0.00571943
        9378     1.35651     1.38367  0.00571882
        9379     1.36312     1.38367  0.00571821
        9380     1.36882     1.38366   0.0057176
        9381     1.37547     1.38366  0.00571699
        9382     1.38038     1.38366  0.00571638
        9383     1.38567     1.38366  0.00571578
        9384     1.38959     1.38366  0.00571517
        9385     1.39355     1.38366  0.00571456
        9386     1.39654     1.38367  0.00571395
        9387     1.39876     1.38367  0.00571334
        9388     1.39921     1.38367  0.00571273
        9389     1.39885     1.38367  0.00571212
        9390     1.39886     1.38367  0.00571152
        9391     1.39732     1.38367  0.00571091
        9392     1.39567     1.38367   0.0057103
        9393      1.3937     1.38368  0.00570969
        9394     1.39022     1.38368  0.00570908
        9395     1.38478     1.38368  0.00570848
        9396     1.38054     1.38368  0.00570787
        9397     1.37416     1.38368  0.00570726
        9398     1.36785     1.38367  0.00570665
        9399     1.36046     1.38367  0.00570605
        9400     1.35273     1.38367  0.00570544
        9401     1.34496     1.38366  0.00570484
        9402     1.33574     1.38366  0.00570423
        9403     1.32632     1.38365  0.00570363
        9404     1.31697     1.38365  0.00570303
        9405     1.30677     1.38364  0.00570243
        9406     1.29624     1.38363  0.00570183
        9407     1.28565     1.38362  0.00570123
        9408      1.2753     1.38361  0.00570064
        9409     1.26304     1.38359  0.00570004
        9410     1.25182     1.38358  0.00569946
        9411     1.24072     1.38356  0.00569887
        9412     1.23003     1.38355  0.00569829
        9413     1.21979     1.38353  0.00569771
        9414     1.20863     1.38351  0.00569713
        9415     1.19685     1.38349  0.00569656
        9416     1.18594     1.38347    0.005696
        9417     1.17526     1.38345  0.00569544
        9418     1.16463     1.38343  0.00569488
        9419     1.15363      1.3834  0.00569433
        9420     1.14377     1.38338  0.00569378
        9421     1.13367     1.38335  0.00569324
        9422      1.1246     1.38332   0.0056927
        9423     1.11661     1.38329  0.00569216
        9424     1.10951     1.38326  0.00569163
        9425     1.10215     1.38323  0.00569111
        9426     1.09601      1.3832  0.00569059
        9427     1.09111     1.38317  0.00569007
        9428     1.08725     1.38314  0.00568955
        9429     1.08394     1.38311  0.00568904
        9430     1.08097     1.38308  0.00568852
        9431     1.07856     1.38305  0.00568801
        9432     1.07743     1.38301   0.0056875
        9433     1.07683     1.38298  0.00568699
        9434     1.07674     1.38295  0.00568648
        9435      1.0776     1.38292  0.00568597
        9436     1.07962     1.38288  0.00568546
        9437     1.08081     1.38285  0.00568494
        9438     1.08332     1.38282  0.00568443
        9439     1.08635     1.38279  0.00568392
        9440     1.09082     1.38276   0.0056834
        9441     1.09548     1.38273  0.00568288
        9442     1.10028      1.3827  0.00568235
        9443     1.10516     1.38267  0.00568183
        9444     1.11058     1.38264   0.0056813
        9445     1.11551     1.38261  0.00568077
        9446     1.12114     1.38258  0.00568023
        9447     1.12719     1.38256   0.0056797
        9448      1.1346     1.38253  0.00567916
        9449     1.14022      1.3825  0.00567861
        9450     1.14645     1.38248  0.00567807
        9451      1.1528     1.38246  0.00567752
        9452     1.15928     1.38243  0.00567697
        9453     1.16541     1.38241  0.00567641
        9454     1.17264     1.38239  0.00567586
        9455     1.18001     1.38237   0.0056753
        9456     1.18682     1.38234  0.00567473
        9457     1.19356     1.38232  0.00567417
        9458     1.20121     1.38231   0.0056736
        9459      1.2088     1.38229  0.00567303
        9460     1.21659     1.38227  0.00567246
        9461     1.22362     1.38225  0.00567188
        9462      1.2318     1.38224  0.00567131
        9463     1.24066     1.38222  0.00567073
        9464     1.24921     1.38221  0.00567015
        9465     1.25865     1.38219  0.00566956
        9466     1.26749     1.38218  0.00566898
        9467     1.27668     1.38217  0.00566839
        9468     1.28522     1.38216   0.0056678
        9469     1.29522     1.38215  0.00566721
        9470     1.30473     1.38214  0.00566661
        9471     1.31345     1.38214  0.00566602
        9472     1.32348     1.38213  0.00566543
        9473      1.3326     1.38213  0.00566483
        9474     1.34101     1.38212  0.00566423
        9475     1.34862     1.38212  0.00566364
        9476     1.35682     1.38211  0.00566304
        9477     1.36434     1.38211  0.00566244
        9478     1.37112     1.38211  0.00566185
        9479     1.37733     1.38211  0.00566125
        9480     1.38291     1.38211  0.00566065
        9481     1.38707     1.38211  0.00566005
        9482     1.39073     1.38211  0.00565946
        9483     1.39384     1.38211  0.00565886
        9484     1.39684     1.38212  0.00565826
        9485     1.39872     1.38212  0.00565767
        9486       1.399     1.38212  0.00565707
        9487     1.39958     1.38212  0.00565648
        9488     1.39901     1.38212  0.00565588
        9489     1.39707     1.38212  0.00565528
        9490     1.39403     1.38213  0.00565469
        9491     1.39087     1.38213  0.00565409
        9492     1.38622     1.38213   0.0056535
        9493     1.38085     1.38213   0.0056529
        9494     1.37531     1.38213  0.00565231
        9495     1.36872     1.38212  0.00565171
        9496     1.36165     1.38212  0.00565112
        9497     1.35347     1.38212  0.00565052
        9498     1.34597     1.38212  0.00564993
        9499     1.33803     1.38211  0.00564934
        9500     1.33024     1.38211  0.00564874
        9501     1.32244      1.3821  0.00564815
        9502     1.31498     1.38209  0.00564756
        9503     1.30841     1.38208  0.00564697
        9504     1.30016     1.38208  0.00564639
        9505     1.29296     1.38207   0.0056458
        9506     1.28661     1.38206  0.00564521
        9507      1.2807     1.38205  0.00564463
        9508     1.27502     1.38203  0.00564405
        9509      1.2696     1.38202  0.00564347
        9510     1.26449     1.38201  0.00564289
        9511     1.26016       1.382  0.00564231
        9512     1.25615     1.38198  0.00564173
        9513     1.25246     1.38197  0.00564115
        9514     1.24982     1.38196  0.00564058
        9515     1.24749     1.38194     0.00564
        9516     1.24643     1.38193  0.00563943
        9517     1.24542     1.38191  0.00563885
        9518     1.24564      1.3819  0.00563828
        9519     1.24539     1.38189  0.00563771
        9520     1.24729     1.38187  0.00563713
        9521     1.24841     1.38186  0.00563656
        9522     1.25043     1.38184  0.00563598
        9523     1.25113     1.38183  0.00563541
        9524     1.25385     1.38182  0.00563483
        9525     1.25663      1.3818  0.00563425
        9526     1.25919     1.38179  0.00563368
        9527     1.26147     1.38178   0.0056331
        9528     1.26418     1.38177  0.00563252
        9529     1.26725     1.38175  0.00563194
        9530     1.27136     1.38174  0.00563137
        9531     1.27477     1.38173  0.00563079
        9532     1.27792     1.38172  0.00563021
