#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6496      1.6729     1.66408  0.00174366
        6497     1.66953     1.66409  0.00174339
        6498     1.66618     1.66409  0.00174312
        6499     1.66291     1.66409  0.00174285
        6500     1.65977     1.66408  0.00174259
        6501     1.65682     1.66408  0.00174232
        6502     1.65411     1.66408  0.00174205
        6503     1.65168     1.66408  0.00174178
        6504     1.64958     1.66408  0.00174152
        6505     1.64783     1.66408  0.00174125
        6506     1.64649     1.66407  0.00174099
        6507     1.64556     1.66407  0.00174072
        6508     1.64508     1.66407  0.00174046
        6509     1.64506     1.66406  0.00174019
        6510     1.64551     1.66406  0.00173993
        6511     1.64644     1.66406  0.00173966
        6512     1.64785     1.66406   0.0017394
        6513     1.64972     1.66405  0.00173913
        6514     1.65205     1.66405  0.00173886
        6515     1.65481     1.66405   0.0017386
        6516     1.65799     1.66405  0.00173833
        6517     1.66154     1.66405  0.00173806
        6518     1.66545     1.66405   0.0017378
        6519     1.66967     1.66405  0.00173753
        6520     1.67417     1.66405  0.00173727
        6521     1.67891     1.66405    0.001737
        6522     1.68384     1.66406  0.00173674
        6523     1.68893     1.66406  0.00173648
        6524     1.69413     1.66407  0.00173621
        6525     1.69939     1.66407  0.00173596
        6526     1.70469     1.66408   0.0017357
        6527     1.70996     1.66408  0.00173545
        6528     1.71519     1.66409   0.0017352
        6529     1.72033      1.6641  0.00173496
        6530     1.72534     1.66411  0.00173472
        6531     1.73019     1.66412  0.00173448
        6532     1.73487     1.66413  0.00173425
        6533     1.73933     1.66414  0.00173402
        6534     1.74355     1.66415   0.0017338
        6535     1.74752     1.66417  0.00173358
        6536     1.75122     1.66418  0.00173337
        6537     1.75462     1.66419  0.00173316
        6538     1.75772     1.66421  0.00173295
        6539     1.76049     1.66422  0.00173275
        6540     1.76293     1.66424  0.00173255
        6541     1.76503     1.66425  0.00173235
        6542     1.76678     1.66427  0.00173216
        6543     1.76818     1.66429  0.00173197
        6544     1.76921      1.6643  0.00173178
        6545     1.76989     1.66432  0.00173159
        6546      1.7702     1.66433   0.0017314
        6547     1.77015     1.66435  0.00173121
        6548     1.76973     1.66437  0.00173102
        6549     1.76895     1.66438  0.00173083
        6550     1.76782      1.6644  0.00173064
        6551     1.76634     1.66441  0.00173044
        6552     1.76451     1.66443  0.00173025
        6553     1.76235     1.66444  0.00173005
        6554     1.75986     1.66446  0.00172984
        6555     1.75705     1.66447  0.00172964
        6556     1.75394     1.66449  0.00172943
        6557     1.75053      1.6645  0.00172921
        6558     1.74684     1.66451    0.001729
        6559     1.74289     1.66452  0.00172877
        6560      1.7387     1.66454  0.00172855
        6561     1.73427     1.66455  0.00172832
        6562     1.72963     1.66456  0.00172808
        6563      1.7248     1.66457  0.00172784
        6564     1.71979     1.66457   0.0017276
        6565     1.71464     1.66458  0.00172735
        6566     1.70935     1.66459   0.0017271
        6567     1.70396     1.66459  0.00172685
        6568     1.69848      1.6646   0.0017266
        6569     1.69293      1.6646  0.00172634
        6570     1.68735     1.66461  0.00172608
        6571     1.68176     1.66461  0.00172582
        6572     1.67616     1.66461  0.00172556
        6573     1.67059     1.66461  0.00172529
        6574     1.66507     1.66461  0.00172503
        6575     1.65961     1.66461  0.00172477
        6576     1.65424     1.66461  0.00172451
        6577     1.64897     1.66461  0.00172425
        6578     1.64382      1.6646  0.00172399
        6579      1.6388      1.6646  0.00172373
        6580     1.63393      1.6646  0.00172348
        6581     1.62922     1.66459  0.00172322
        6582     1.62466     1.66458  0.00172297
        6583     1.62028     1.66458  0.00172272
        6584     1.61608     1.66457  0.00172248
        6585     1.61205     1.66456  0.00172223
        6586      1.6082     1.66455  0.00172199
        6587     1.60451     1.66454  0.00172176
        6588       1.601     1.66453  0.00172152
        6589     1.59764     1.66452  0.00172129
        6590     1.59442     1.66451  0.00172106
        6591     1.59134      1.6645  0.00172084
        6592     1.58838     1.66449  0.00172061
        6593     1.58552     1.66448  0.00172039
        6594     1.58275     1.66447  0.00172018
        6595     1.58004     1.66445  0.00171997
        6596     1.57739     1.66444  0.00171975
        6597     1.57477     1.66443  0.00171955
        6598     1.57217     1.66441  0.00171934
        6599     1.56957      1.6644  0.00171914
        6600     1.56694     1.66438  0.00171895
        6601     1.56429     1.66437  0.00171875
        6602     1.56159     1.66435  0.00171856
        6603     1.55883     1.66434  0.00171838
        6604     1.55601     1.66432   0.0017182
        6605     1.55312      1.6643  0.00171802
        6606     1.55016     1.66429  0.00171784
        6607     1.54712     1.66427  0.00171768
        6608     1.54402     1.66425  0.00171751
        6609     1.54085     1.66423  0.00171735
        6610     1.53762     1.66421   0.0017172
        6611     1.53434     1.66419  0.00171705
        6612     1.53104     1.66417  0.00171691
        6613     1.52772     1.66415  0.00171678
        6614     1.52441     1.66413  0.00171665
        6615     1.52113     1.66411  0.00171652
        6616     1.51791     1.66409  0.00171641
        6617     1.51476     1.66407   0.0017163
        6618     1.51173     1.66404  0.00171619
        6619     1.50884     1.66402  0.00171609
        6620     1.50612       1.664    0.001716
        6621      1.5036     1.66397  0.00171591
        6622     1.50132     1.66395  0.00171583
        6623      1.4993     1.66392  0.00171575
        6624     1.49757      1.6639  0.00171567
        6625     1.49616     1.66387   0.0017156
        6626     1.49508     1.66385  0.00171553
        6627     1.49435     1.66382  0.00171546
        6628       1.494     1.66379  0.00171539
        6629     1.49402     1.66377  0.00171533
        6630     1.49441     1.66374  0.00171526
        6631     1.49519     1.66372  0.00171519
        6632     1.49634     1.66369  0.00171512
        6633     1.49784     1.66367  0.00171504
        6634      1.4997     1.66364  0.00171496
        6635     1.50187     1.66362  0.00171487
        6636     1.50435     1.66359  0.00171478
        6637      1.5071     1.66357  0.00171469
        6638     1.51009     1.66355  0.00171458
        6639     1.51329     1.66353  0.00171448
        6640     1.51668      1.6635  0.00171436
        6641     1.52022     1.66348  0.00171424
        6642     1.52388     1.66346  0.00171411
        6643     1.52765     1.66344  0.00171397
        6644     1.53148     1.66342  0.00171383
        6645     1.53537      1.6634  0.00171368
        6646     1.53929     1.66338  0.00171352
        6647     1.54323     1.66336  0.00171336
        6648     1.54718     1.66335  0.00171319
        6649     1.55113     1.66333  0.00171302
        6650     1.55507     1.66331  0.00171284
        6651       1.559      1.6633  0.00171265
        6652     1.56293     1.66328  0.00171246
        6653     1.56684     1.66327  0.00171226
        6654     1.57075     1.66325  0.00171206
        6655     1.57465     1.66324  0.00171186
        6656     1.57854     1.66323  0.00171165
        6657     1.58243     1.66322  0.00171143
        6658     1.58631      1.6632  0.00171122
        6659     1.59018     1.66319  0.00171099
        6660     1.59404     1.66318  0.00171077
        6661     1.59788     1.66317  0.00171054
        6662     1.60169     1.66316  0.00171031
        6663     1.60546     1.66316  0.00171007
        6664     1.60919     1.66315  0.00170984
        6665     1.61286     1.66314   0.0017096
        6666     1.61645     1.66313  0.00170935
        6667     1.61996     1.66313  0.00170911
        6668     1.62336     1.66312  0.00170886
        6669     1.62665     1.66312  0.00170862
        6670      1.6298     1.66311  0.00170837
        6671      1.6328     1.66311  0.00170812
        6672     1.63564      1.6631  0.00170787
        6673      1.6383      1.6631  0.00170761
        6674     1.64076     1.66309  0.00170736
        6675     1.64301     1.66309  0.00170711
        6676     1.64504     1.66309  0.00170686
        6677     1.64685     1.66309   0.0017066
        6678     1.64842     1.66308  0.00170635
        6679     1.64974     1.66308  0.00170609
        6680     1.65082     1.66308  0.00170584
        6681     1.65166     1.66308  0.00170558
        6682     1.65226     1.66308  0.00170533
        6683     1.65262     1.66308  0.00170508
        6684     1.65277     1.66307  0.00170482
        6685      1.6527     1.66307  0.00170457
        6686     1.65245     1.66307  0.00170431
        6687     1.65203     1.66307  0.00170406
        6688     1.65147     1.66307   0.0017038
        6689      1.6508     1.66307  0.00170355
        6690     1.65005     1.66306   0.0017033
        6691     1.64926     1.66306  0.00170304
        6692     1.64846     1.66306  0.00170279
        6693      1.6477     1.66306  0.00170254
        6694       1.647     1.66305  0.00170229
        6695     1.64642     1.66305  0.00170203
        6696     1.64598     1.66305  0.00170178
        6697     1.64573     1.66305  0.00170153
        6698      1.6457     1.66304  0.00170128
        6699     1.64593     1.66304  0.00170102
        6700     1.64642     1.66304  0.00170077
        6701     1.64722     1.66304  0.00170052
        6702     1.64832     1.66303  0.00170027
        6703     1.64975     1.66303  0.00170002
        6704     1.65149     1.66303  0.00169976
        6705     1.65355     1.66303  0.00169951
        6706     1.65591     1.66303  0.00169926
        6707     1.65855     1.66303    0.001699
        6708     1.66144     1.66303  0.00169875
        6709     1.66455     1.66303   0.0016985
        6710     1.66784     1.66303  0.00169824
        6711     1.67127     1.66303  0.00169799
        6712     1.67479     1.66303  0.00169774
        6713     1.67836     1.66303  0.00169749
        6714     1.68193     1.66304  0.00169724
        6715     1.68544     1.66304  0.00169699
